0 0 1000 0 0 0 0 0 0 0 0 99.958000 9.669630 0.534000 0.499092 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
33 0 1000 0 0 0 534 0 878 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
66 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
99 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
132 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
165 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
198 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
231 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
264 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
297 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
330 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
363 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
396 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
429 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
462 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
495 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
528 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
561 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
594 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
627 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
660 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
693 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
726 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
759 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
792 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
825 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
858 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
891 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
924 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
957 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
990 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1023 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1056 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1089 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1122 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1155 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1188 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1221 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1254 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1287 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1320 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1353 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1386 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1419 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1452 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1485 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1518 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1551 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1584 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1617 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1650 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1683 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1716 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1749 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1782 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1815 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1848 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1881 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1914 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1947 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
1980 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2013 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2046 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2079 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2112 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2145 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2178 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2211 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2244 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2277 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2310 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2343 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2376 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2409 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2442 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2475 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2508 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2541 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2574 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2607 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2640 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2673 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2706 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2739 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2772 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2805 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2838 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2871 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2904 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2937 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
2970 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
3003 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
3036 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
3069 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
3102 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
3135 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
3168 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
3201 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
3234 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
3267 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
3300 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
3333 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
3366 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
3399 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
3432 0 1000 0 0 0 0 0 0 0 0 100.492000 9.718765 0.000000 0.000000 0.300000 0.000000 0.495616 0.102786 -0.199189 0.019826
