627 0 1000 0 |0| 56 0 19649 0 32950 0 0 51.729000 34.892507 499.219000 288.785942 0.300000 0.000000 0.499216 0.101026 -0.198838 0.018537
660 0 1000 0 |0| 25 0 19856 0 32964 0 0 63.600000 28.815071 498.730000 288.682137 0.300000 0.000000 0.499359 0.101351 -0.198898 0.018386
693 0 1000 0 |0| 4 0 19691 0 32948 0 0 80.507000 28.729590 499.274000 288.799758 0.300000 0.000000 0.499537 0.101309 -0.198982 0.018436
726 0 1000 0 |0| 1 0 19848 0 32948 0 0 98.393000 29.626615 499.201000 288.806984 0.300000 0.000000 0.499541 0.101309 -0.198979 0.018431
759 0 1000 0 |0| 4 0 19715 0 32955 0 0 115.092000 31.652858 499.235000 288.851808 0.300000 0.000000 0.499262 0.101132 -0.198996 0.018546
792 0 1000 0 |0| 9 0 19710 0 32940 0 0 130.192000 35.634463 499.241000 288.809075 0.300000 0.000000 0.499438 0.101309 -0.198847 0.018585
825 0 1000 0 |0| 53 0 19918 0 32956 0 0 130.668000 53.165970 499.180000 288.905140 0.300000 0.000000 0.499439 0.102698 -0.198922 0.018685
858 0 1000 0 |0| 123 0 19865 0 32954 0 0 110.799000 71.463036 498.689000 288.962869 0.300000 0.000000 0.499776 0.102352 -0.198739 0.018483
891 0 1000 0 |0| 147 0 19713 0 32939 0 0 85.262000 74.722211 497.911000 289.303369 0.300000 0.000000 0.500689 0.101397 -0.198429 0.018414
924 0 1000 0 |0| 129 0 19811 0 32939 0 0 68.658000 66.554313 499.231000 288.890778 0.300000 0.000000 0.500818 0.101627 -0.198104 0.018541
957 0 1000 0 |0| 113 0 19676 0 32945 0 0 56.952000 53.514610 497.446000 288.205325 0.300000 0.000000 0.501981 0.100718 -0.198592 0.018434
990 0 1000 0 |0| 61 0 19769 0 32952 0 0 59.487000 43.671857 498.375000 288.822851 0.300000 0.000000 0.501652 0.100553 -0.198954 0.018129
1023 0 1000 0 |0| 47 0 19863 0 32952 0 0 65.335000 36.535347 498.720000 288.561257 0.300000 0.000000 0.499413 0.101075 -0.199006 0.017941
1056 0 1000 0 |0| 16 0 19766 0 32942 0 0 78.966000 35.698140 499.241000 288.818218 0.300000 0.000000 0.499208 0.100897 -0.199386 0.017696
1089 0 1000 0 |0| 3 0 19642 0 32944 0 0 96.031000 36.544871 499.239000 288.806612 0.300000 0.000000 0.498944 0.100764 -0.199413 0.017723
1122 0 1000 0 |0| 8 0 19618 0 32954 0 0 111.448000 38.529155 499.280000 288.823265 0.300000 0.000000 0.499938 0.101615 -0.199361 0.017811
1155 0 1000 0 |0| 24 0 19708 0 32935 0 0 122.023000 44.446507 499.207000 288.773549 0.300000 0.000000 0.499672 0.102108 -0.199397 0.017842
1188 0 1000 0 |0| 62 0 19717 0 32947 0 0 120.557000 57.226092 498.498000 288.889860 0.300000 0.000000 0.500446 0.102678 -0.199266 0.018075
1221 0 1000 0 |0| 107 0 19819 0 32948 0 0 105.321000 68.860291 499.199000 288.884468 0.300000 0.000000 0.500747 0.101895 -0.198457 0.018427
1254 0 1000 0 |0| 124 0 19920 0 32940 0 0 87.346000 71.150029 497.471000 288.688417 0.300000 0.000000 0.501789 0.102429 -0.198358 0.018164
1287 0 1000 0 |0| 107 0 19788 0 32949 0 0 74.412000 66.285308 499.182000 288.586009 0.300000 0.000000 0.499215 0.102088 -0.198492 0.017853
1320 0 1000 0 |0| 106 0 19875 0 32951 0 0 63.221000 55.097422 498.747000 288.874474 0.300000 0.000000 0.499318 0.101195 -0.198473 0.017918
1353 0 1000 0 |0| 65 0 19681 0 32945 0 0 64.540000 47.134574 499.191000 288.819808 0.300000 0.000000 0.497304 0.101957 -0.198594 0.018074
1386 0 1000 0 |0| 36 0 19749 0 32930 0 0 73.302000 43.431361 499.278000 288.813362 0.300000 0.000000 0.497855 0.102008 -0.198833 0.017955
1419 0 1000 0 |0| 31 0 19732 0 32936 0 0 82.643000 41.898915 498.397000 288.340968 0.300000 0.000000 0.498095 0.101827 -0.199068 0.017985
1452 0 1000 0 |0| 17 0 19754 0 32943 0 0 95.662000 42.849432 499.233000 288.806922 0.300000 0.000000 0.499065 0.102791 -0.199049 0.017964
1485 0 1000 0 |0| 24 0 19711 0 32951 0 0 106.390000 45.371119 499.239000 288.867306 0.300000 0.000000 0.499256 0.102468 -0.198997 0.017892
1518 0 1000 0 |0| 42 0 19972 0 32953 0 0 111.946000 51.730331 498.782000 288.881569 0.300000 0.000000 0.498729 0.101566 -0.198968 0.017931
1551 0 1000 0 |0| 64 0 19881 0 32960 0 0 111.103000 60.040914 499.294000 288.805599 0.300000 0.000000 0.500592 0.099795 -0.198577 0.017968
1584 0 1000 0 |0| 92 0 19951 0 32930 0 0 100.796000 67.095590 496.797000 288.752700 0.300000 0.000000 0.503165 0.099414 -0.198661 0.017727
1617 0 1000 0 |0| 115 0 19838 0 32939 0 0 86.795000 69.024005 497.715000 288.980666 0.300000 0.000000 0.503869 0.098790 -0.198215 0.017217
1650 0 1000 0 |0| 107 0 19689 0 32954 0 0 74.607000 64.124898 498.400000 288.565507 0.300000 0.000000 0.501866 0.099993 -0.198294 0.017310
1683 0 1000 0 |0| 93 0 19897 0 32940 0 0 68.173000 56.989515 498.895000 288.882771 0.300000 0.000000 0.499029 0.100664 -0.198422 0.017037
1716 0 1000 0 |0| 80 0 19814 0 32944 0 0 65.114000 47.805192 498.418000 288.847690 0.300000 0.000000 0.499136 0.102087 -0.198359 0.017027
1749 0 1000 0 |0| 38 0 19693 0 32956 0 0 72.503000 44.155245 499.256000 288.825038 0.300000 0.000000 0.499655 0.102631 -0.198805 0.017012
1782 0 1000 0 |0| 20 0 19685 0 32951 0 0 84.965000 43.440175 499.279000 288.806833 0.300000 0.000000 0.499932 0.103191 -0.198942 0.017014
1815 0 1000 0 |0| 27 0 19818 0 32949 0 0 95.366000 44.559416 498.777000 288.464558 0.300000 0.000000 0.500175 0.103653 -0.199173 0.016887
1848 0 1000 0 |0| 28 0 19740 0 32958 0 0 105.069000 47.380113 499.240000 288.829643 0.300000 0.000000 0.499517 0.103594 -0.199433 0.016773
1881 0 1000 0 |0| 46 0 19727 0 32945 0 0 108.630000 53.043008 499.220000 288.810636 0.300000 0.000000 0.499357 0.104176 -0.199569 0.016915
1914 0 1000 0 |0| 63 0 19770 0 32950 0 0 107.882000 60.509664 498.667000 289.399766 0.300000 0.000000 0.500183 0.103362 -0.199268 0.017243
1947 0 1000 0 |0| 86 0 19758 0 32955 0 0 99.730000 66.297077 498.754000 289.244381 0.300000 0.000000 0.503573 0.104029 -0.198931 0.017336
1980 0 1000 0 |0| 117 0 19929 0 32951 0 0 84.395000 67.234481 497.224000 288.732874 0.300000 0.000000 0.501954 0.103101 -0.199047 0.016997
2013 0 1000 0 |0| 91 0 19686 0 32945 0 0 77.225000 63.667102 498.861000 289.089977 0.300000 0.000000 0.497329 0.102870 -0.199005 0.017045
2046 0 1000 0 |0| 91 0 19844 0 32948 0 0 70.003000 56.449620 498.798000 288.520771 0.300000 0.000000 0.498156 0.101353 -0.199324 0.016828
2079 0 1000 0 |0| 65 0 19733 0 32954 0 0 70.518000 50.460043 499.344000 288.806338 0.300000 0.000000 0.497641 0.101462 -0.199549 0.017050
2112 0 1000 0 |0| 48 0 19639 0 32958 0 0 75.667000 47.243476 499.048000 288.379758 0.300000 0.000000 0.498857 0.101377 -0.199862 0.016999
2145 0 1000 0 |0| 33 0 19747 0 32956 0 0 84.325000 46.370093 499.212000 288.815778 0.300000 0.000000 0.500370 0.100753 -0.200014 0.016839
2178 0 1000 0 |0| 34 0 19582 0 32949 0 0 92.300000 47.441888 499.228000 288.789958 0.300000 0.000000 0.499709 0.102212 -0.200257 0.016962
2211 0 1000 0 |0| 31 0 19814 0 32947 0 0 101.041000 49.905209 498.121000 289.038038 0.300000 0.000000 0.500980 0.101638 -0.200386 0.017193
2244 0 1000 0 |0| 43 0 19846 0 32947 0 0 105.676000 54.361275 499.239000 288.782775 0.300000 0.000000 0.501226 0.101837 -0.200068 0.017281
2277 0 1000 0 |0| 71 0 19683 0 32951 0 0 102.531000 60.098810 498.358000 288.860458 0.300000 0.000000 0.502137 0.101860 -0.199723 0.017338
2310 0 1000 0 |0| 82 0 19688 0 32941 0 0 95.945000 63.926415 498.616000 289.381513 0.300000 0.000000 0.500124 0.100889 -0.199478 0.017417
2343 0 1000 0 |0| 87 0 19724 0 32926 0 0 89.760000 65.106984 499.005000 288.953514 0.300000 0.000000 0.498263 0.101956 -0.199301 0.017169
2376 0 1000 0 |0| 97 0 19767 0 32950 0 0 80.619000 62.785602 499.240000 288.789896 0.300000 0.000000 0.493303 0.102716 -0.199586 0.016934
2409 0 1000 0 |0| 83 0 19799 0 32954 0 0 75.651000 58.487623 499.234000 288.828654 0.300000 0.000000 0.493600 0.102126 -0.199693 0.016800
2442 0 1000 0 |0| 66 0 19714 0 32958 0 0 75.018000 53.898095 498.504000 288.744488 0.300000 0.000000 0.493596 0.101673 -0.199906 0.016878
2475 0 1000 0 |0| 52 0 19849 0 32954 0 0 78.497000 50.523169 498.906000 289.074650 0.300000 0.000000 0.493292 0.101034 -0.200188 0.016661
2508 0 1000 0 |0| 42 0 19677 0 32949 0 0 84.853000 49.357183 498.386000 288.776878 0.300000 0.000000 0.493725 0.100539 -0.200266 0.016768
2541 0 1000 0 |0| 44 0 19837 0 32950 0 0 90.469000 49.206141 498.876000 288.745800 0.300000 0.000000 0.493730 0.100252 -0.200263 0.016890
2574 0 1000 0 |0| 33 0 19747 0 32946 0 0 99.035000 50.822659 498.814000 289.144452 0.300000 0.000000 0.493265 0.100645 -0.200301 0.017051
2607 0 1000 0 |0| 52 0 19823 0 32955 0 0 101.876000 55.389138 498.881000 288.629440 0.300000 0.000000 0.495714 0.100991 -0.199881 0.017202
2640 0 1000 0 |0| 61 0 19746 0 32936 0 0 101.516000 59.929870 498.359000 289.000937 0.300000 0.000000 0.495843 0.100836 -0.199561 0.017081
2673 0 1000 0 |0| 80 0 19742 0 32943 0 0 95.554000 63.471030 499.119000 288.969341 0.300000 0.000000 0.495240 0.099558 -0.199318 0.017168
2706 0 1000 0 |0| 93 0 19893 0 32937 0 0 85.851000 63.862863 498.433000 289.141184 0.300000 0.000000 0.497288 0.098942 -0.199225 0.017246
2739 0 1000 0 |0| 95 0 19795 0 32942 0 0 76.551000 60.542504 498.626000 288.890418 0.300000 0.000000 0.495991 0.099240 -0.199180 0.017244
2772 0 1000 0 |0| 61 0 19830 0 32954 0 0 78.125000 56.598116 499.101000 288.940235 0.300000 0.000000 0.494234 0.099889 -0.199027 0.017135
2805 0 1000 0 |0| 63 0 19723 0 32943 0 0 78.556000 53.207367 499.197000 288.844001 0.300000 0.000000 0.494761 0.099542 -0.199214 0.016872
2838 0 1000 0 |0| 57 0 20064 0 32942 0 0 80.963000 51.182431 498.739000 288.806191 0.300000 0.000000 0.495249 0.099379 -0.199381 0.016920
2871 0 1000 0 |0| 46 0 19877 0 32948 0 0 86.136000 50.169318 499.236000 288.859031 0.300000 0.000000 0.494698 0.099544 -0.199588 0.016662
2904 0 1000 0 |0| 39 0 19688 0 32936 0 0 93.174000 51.222724 498.682000 288.781176 0.300000 0.000000 0.496383 0.099649 -0.199587 0.016810
2937 0 1000 0 |0| 44 0 19665 0 32949 0 0 98.215000 53.468661 498.513000 289.081355 0.300000 0.000000 0.497557 0.099701 -0.199447 0.016956
2970 0 1000 0 |0| 67 0 19717 0 32958 0 0 96.098000 57.246201 498.157000 289.017566 0.300000 0.000000 0.498740 0.099737 -0.199517 0.016638
3003 0 1000 0 |0| 68 0 19882 0 32944 0 0 94.555000 59.520733 497.126000 288.618754 0.300000 0.000000 0.500794 0.098955 -0.199103 0.016784
3036 0 1000 0 |0| 58 0 19623 0 32942 0 0 95.509000 61.016628 498.785000 288.575513 0.300000 0.000000 0.500797 0.098374 -0.199141 0.016800
3069 0 1000 0 |0| 89 0 19922 0 32950 0 0 87.117000 61.776335 498.280000 288.806861 0.300000 0.000000 0.501476 0.100136 -0.199235 0.016860
3102 0 1000 0 |0| 77 0 19626 0 32945 0 0 83.178000 60.507218 498.343000 288.835152 0.300000 0.000000 0.501833 0.100303 -0.199285 0.016815
3135 0 1000 0 |0| 75 0 19862 0 32945 0 0 79.674000 57.528891 499.077000 288.929249 0.300000 0.000000 0.499453 0.101391 -0.199570 0.016878
3168 0 1000 0 |0| 68 0 19853 0 32948 0 0 78.497000 53.494295 499.131000 288.983666 0.300000 0.000000 0.497543 0.101153 -0.200167 0.017021
3201 0 1000 0 |0| 41 0 19794 0 32952 0 0 85.012000 52.700714 499.241000 288.847153 0.300000 0.000000 0.497103 0.100920 -0.200328 0.017089
3234 0 1000 0 |0| 52 0 19686 0 32936 0 0 87.899000 52.806755 498.973000 289.065243 0.300000 0.000000 0.499584 0.100757 -0.200391 0.017084
3267 0 1000 0 |0| 56 0 19744 0 32922 0 0 90.433000 54.021661 497.957000 288.936362 0.300000 0.000000 0.500825 0.099502 -0.200447 0.017073
3300 0 1000 0 |0| 48 0 19728 0 32935 0 0 94.310000 54.920872 499.095000 288.941200 0.300000 0.000000 0.500310 0.099183 -0.200729 0.016766
3333 0 1000 0 |0| 66 0 19762 0 32945 0 0 92.313000 57.028724 498.896000 289.056110 0.300000 0.000000 0.501640 0.098775 -0.200450 0.017061
3366 0 1000 0 |0| 64 0 19768 0 32937 0 0 91.574000 58.837814 498.013000 289.263783 0.300000 0.000000 0.503260 0.097347 -0.200304 0.017206
3399 0 1000 0 |0| 71 0 19919 0 32947 0 0 89.095000 60.118335 498.547000 289.031065 0.300000 0.000000 0.502776 0.098128 -0.200199 0.017052
3432 0 1000 0 |0| 72 0 19732 0 32945 0 0 86.721000 60.072405 498.568000 288.779090 0.300000 0.000000 0.499824 0.098714 -0.200337 0.016933
3465 0 1000 0 |0| 67 0 19530 0 32936 0 0 85.827000 59.298832 499.049000 288.966642 0.300000 0.000000 0.500816 0.100021 -0.200226 0.017040
3498 0 1000 0 |0| 77 0 19687 0 32946 0 0 81.063000 57.601797 498.184000 288.948271 0.300000 0.000000 0.500405 0.099612 -0.200344 0.017029
3531 0 1000 0 |0| 60 0 19736 0 32959 0 0 82.586000 55.886599 499.255000 288.762286 0.300000 0.000000 0.499410 0.099780 -0.200343 0.016857
3564 0 1000 0 |0| 53 0 19726 0 32941 0 0 85.484000 55.091586 499.231000 288.838341 0.300000 0.000000 0.500265 0.099180 -0.200544 0.016722
3597 0 1000 0 |0| 58 0 19693 0 32942 0 0 86.553000 54.498379 498.447000 289.272795 0.300000 0.000000 0.498283 0.097818 -0.200767 0.016725
3630 0 1000 0 |0| 56 0 19762 0 32954 0 0 87.961000 54.606899 499.251000 288.784734 0.300000 0.000000 0.497935 0.096888 -0.200849 0.016660
3663 0 1000 0 |0| 57 0 19744 0 32943 0 0 89.246000 54.970112 499.261000 288.855861 0.300000 0.000000 0.498382 0.095324 -0.200520 0.016723
3696 0 1000 0 |0| 47 0 19859 0 32943 0 0 93.462000 55.710108 499.285000 288.819904 0.300000 0.000000 0.499466 0.093988 -0.200330 0.016820
3729 0 1000 0 |0| 69 0 19773 0 32938 0 0 91.534000 57.363468 498.824000 288.619615 0.300000 0.000000 0.499877 0.095295 -0.200272 0.016754
3762 0 1000 0 |0| 72 0 19833 0 32948 0 0 88.799000 58.049930 498.895000 288.777985 0.300000 0.000000 0.499207 0.097734 -0.200043 0.016407
3795 0 1000 0 |0| 57 0 19730 0 32948 0 0 91.190000 58.219717 499.205000 288.860262 0.300000 0.000000 0.500504 0.097651 -0.200070 0.016608
3828 0 1000 0 |0| 69 0 19781 0 32918 0 0 89.871000 58.875995 498.466000 288.562342 0.300000 0.000000 0.501274 0.097436 -0.199894 0.016698
3861 0 1000 0 |0| 71 0 19800 0 32933 0 0 87.165000 58.914469 499.251000 288.779916 0.300000 0.000000 0.500370 0.097238 -0.199835 0.016926
3894 0 1000 0 |0| 68 0 19811 0 32946 0 0 85.739000 58.560637 498.858000 288.770255 0.300000 0.000000 0.500163 0.097813 -0.199883 0.016783
3927 0 1000 0 |0| 82 0 19645 0 32950 0 0 81.149000 57.071972 499.209000 288.872291 0.300000 0.000000 0.500371 0.097871 -0.200016 0.016751
3960 0 1000 0 |0| 47 0 19642 0 32957 0 0 85.457000 55.849183 498.545000 288.642076 0.300000 0.000000 0.500571 0.096634 -0.200083 0.016479
3993 0 1000 0 |0| 63 0 19817 0 32952 0 0 85.192000 55.440516 499.223000 288.821837 0.300000 0.000000 0.499722 0.096039 -0.200191 0.016689
4026 0 1000 0 |0| 53 0 19715 0 32945 0 0 87.513000 54.892541 499.241000 288.819739 0.300000 0.000000 0.499364 0.095369 -0.200130 0.016709
4059 0 1000 0 |0| 54 0 19701 0 32952 0 0 90.303000 55.392179 499.202000 288.841691 0.300000 0.000000 0.499298 0.096039 -0.199804 0.016645
4092 0 1000 0 |0| 68 0 19710 0 32957 0 0 88.197000 56.913947 498.436000 289.322601 0.300000 0.000000 0.498385 0.096774 -0.200095 0.016569
4125 0 1000 0 |0| 64 0 19909 0 32947 0 0 87.443000 55.848830 498.809000 289.002593 0.300000 0.000000 0.497013 0.097272 -0.200020 0.016725
4158 0 1000 0 |0| 53 0 19855 0 32958 0 0 90.157000 56.059549 499.189000 288.863306 0.300000 0.000000 0.496752 0.097393 -0.200001 0.016712
4191 0 1000 0 |0| 46 0 19672 0 32955 0 0 94.206000 56.961339 499.223000 288.826443 0.300000 0.000000 0.496060 0.096672 -0.200061 0.016310
4224 0 1000 0 |0| 66 0 19797 0 32954 0 0 92.680000 58.582023 499.083000 288.984668 0.300000 0.000000 0.496506 0.098436 -0.200183 0.016257
4257 0 1000 0 |0| 84 0 19888 0 32947 0 0 86.587000 59.808289 499.255000 288.802640 0.300000 0.000000 0.495009 0.097669 -0.200521 0.016186
4290 0 1000 0 |0| 75 0 19816 0 32947 0 0 82.368000 57.743614 498.968000 288.775432 0.300000 0.000000 0.494268 0.098706 -0.200506 0.016204
4323 0 1000 0 |0| 58 0 19927 0 32957 0 0 83.919000 56.722322 498.735000 289.285168 0.300000 0.000000 0.495626 0.097444 -0.200587 0.016086
4356 0 1000 0 |0| 58 0 19843 0 32945 0 0 85.986000 56.338440 499.241000 288.813636 0.300000 0.000000 0.495284 0.097783 -0.200436 0.015730
4389 0 1000 0 |0| 60 0 19647 0 32958 0 0 86.860000 56.070083 498.570000 289.034649 0.300000 0.000000 0.495269 0.097314 -0.200231 0.015699
4422 0 1000 0 |0| 57 0 19665 0 32952 0 0 88.210000 56.143299 499.225000 288.815094 0.300000 0.000000 0.495172 0.098176 -0.200162 0.015664
4455 0 1000 0 |0| 68 0 19731 0 32956 0 0 86.089000 55.832682 498.863000 288.891739 0.300000 0.000000 0.493805 0.099010 -0.200223 0.015731
4488 0 1000 0 |0| 59 0 19883 0 32946 0 0 86.990000 55.938225 498.501000 289.008453 0.300000 0.000000 0.492467 0.098673 -0.200308 0.015664
4521 0 1000 0 |0| 50 0 19807 0 32956 0 0 90.672000 55.955996 498.646000 288.789162 0.300000 0.000000 0.492748 0.098747 -0.200437 0.015627
4554 0 1000 0 |0| 58 0 19768 0 32955 0 0 91.700000 57.116603 498.945000 288.851930 0.300000 0.000000 0.492229 0.098410 -0.200343 0.015701
4587 0 1000 0 |0| 69 0 19843 0 32952 0 0 89.725000 58.199782 498.172000 288.624761 0.300000 0.000000 0.493634 0.098285 -0.200350 0.015546
4620 0 1000 0 |0| 70 0 19668 0 32945 0 0 88.160000 58.701945 498.949000 289.128625 0.300000 0.000000 0.492766 0.098801 -0.200162 0.015465
4653 0 1000 0 |0| 70 0 19818 0 32931 0 0 87.312000 58.571301 498.972000 289.008905 0.300000 0.000000 0.490011 0.098183 -0.200673 0.015838
4686 0 1000 0 |0| 69 0 19645 0 32952 0 0 85.310000 57.866557 498.982000 288.937932 0.300000 0.000000 0.491132 0.097290 -0.200651 0.015846
4719 0 1000 0 |0| 46 0 19797 0 32953 0 0 90.250000 57.801735 498.449000 289.019774 0.300000 0.000000 0.491896 0.097005 -0.200506 0.015701
4752 0 1000 0 |0| 77 0 19635 0 32951 0 0 86.261000 57.582468 499.458000 288.552829 0.300000 0.000000 0.493672 0.096500 -0.200405 0.015589
4785 0 1000 0 |0| 70 0 19885 0 32951 0 0 84.817000 56.802007 499.088000 288.950481 0.300000 0.000000 0.494292 0.096481 -0.200435 0.015563
4818 0 1000 0 |0| 53 0 19739 0 32955 0 0 88.400000 56.157739 499.218000 288.797366 0.300000 0.000000 0.493678 0.096702 -0.200391 0.015574
4851 0 1000 0 |0| 61 0 19752 0 32945 0 0 88.745000 55.926396 498.292000 288.911759 0.300000 0.000000 0.493010 0.097351 -0.200332 0.015739
4884 0 1000 0 |0| 60 0 19772 0 32959 0 0 90.131000 56.662549 499.258000 288.842305 0.300000 0.000000 0.492551 0.097329 -0.200533 0.015827
4917 0 1000 0 |0| 61 0 19740 0 32934 0 0 90.916000 57.582277 499.227000 288.808015 0.300000 0.000000 0.493461 0.097428 -0.200581 0.015530
4950 0 1000 0 |0| 68 0 19587 0 32957 0 0 87.994000 57.989989 499.192000 288.931377 0.300000 0.000000 0.494271 0.096575 -0.200479 0.015444
4983 0 1000 0 |0| 64 0 19967 0 32960 0 0 88.417000 58.320240 496.800000 288.825990 0.300000 0.000000 0.493174 0.096356 -0.200422 0.015649
5016 0 1000 0 |0| 68 0 19788 0 32942 0 0 87.232000 58.662368 499.191000 288.892009 0.300000 0.000000 0.492441 0.096457 -0.200411 0.015832
5049 0 1000 0 |0| 53 0 19834 0 32953 0 0 89.768000 58.541689 499.160000 288.824074 0.300000 0.000000 0.491076 0.097700 -0.200614 0.015725
5082 0 1000 0 |0| 79 0 19744 0 32952 0 0 84.829000 57.509626 499.221000 288.852783 0.300000 0.000000 0.491380 0.096954 -0.200627 0.015710
5115 0 1000 0 |0| 61 0 19706 0 32947 0 0 85.558000 56.904523 498.381000 288.783580 0.300000 0.000000 0.494099 0.096879 -0.200581 0.015753
5148 0 1000 0 |0| 60 0 19712 0 32934 0 0 86.458000 56.091983 498.726000 288.895319 0.300000 0.000000 0.492427 0.097329 -0.200332 0.015760
5181 0 1000 0 |0| 64 0 19805 0 32959 0 0 85.752000 55.351407 498.755000 288.834195 0.300000 0.000000 0.491747 0.097337 -0.200372 0.015735
5214 0 1000 0 |0| 46 0 19604 0 32953 0 0 90.686000 55.414747 499.245000 288.842866 0.300000 0.000000 0.491292 0.097932 -0.200382 0.015591
5247 0 1000 0 |0| 60 0 19785 0 32952 0 0 91.737000 56.366897 499.251000 288.797465 0.300000 0.000000 0.490045 0.097273 -0.200552 0.015470
5280 0 1000 0 |0| 61 0 19630 0 32940 0 0 91.800000 57.481389 499.245000 288.819417 0.300000 0.000000 0.487390 0.096688 -0.200629 0.015370
5313 0 1000 0 |0| 72 0 19795 0 32936 0 0 88.256000 58.095573 497.998000 289.505215 0.300000 0.000000 0.488740 0.096819 -0.200385 0.015536
5346 0 1000 0 |0| 65 0 19661 0 32943 0 0 87.753000 58.333016 499.222000 288.811431 0.300000 0.000000 0.490084 0.095457 -0.200344 0.015513
5379 0 1000 0 |0| 66 0 19858 0 32956 0 0 86.755000 57.994572 498.909000 288.812242 0.300000 0.000000 0.490028 0.096508 -0.200236 0.015807
5412 0 1000 0 |0| 73 0 19778 0 32955 0 0 84.532000 57.613456 497.952000 288.936360 0.300000 0.000000 0.490796 0.096784 -0.199920 0.015901
5445 0 1000 0 |0| 61 0 19889 0 32958 0 0 84.612000 56.780855 499.079000 288.922299 0.300000 0.000000 0.492825 0.097331 -0.199966 0.015955
5478 0 1000 0 |0| 59 0 19775 0 32961 0 0 86.162000 56.217169 499.277000 288.851691 0.300000 0.000000 0.490806 0.096932 -0.199851 0.016110
5511 0 1000 0 |0| 63 0 19691 0 32952 0 0 86.479000 55.925264 499.246000 288.850772 0.300000 0.000000 0.491001 0.096477 -0.200105 0.016266
5544 0 1000 0 |0| 63 0 19702 0 32935 0 0 86.228000 55.288343 499.306000 288.805590 0.300000 0.000000 0.490587 0.095992 -0.200084 0.016448
5577 0 1000 0 |0| 56 0 19771 0 32941 0 0 87.817000 55.275862 499.346000 288.740977 0.300000 0.000000 0.489840 0.095456 -0.200029 0.016421
5610 0 1000 0 |0| 49 0 19734 0 32954 0 0 91.315000 55.878262 499.132000 288.954053 0.300000 0.000000 0.488815 0.096306 -0.200436 0.016421
5643 0 1000 0 |0| 60 0 19738 0 32952 0 0 91.846000 56.922161 499.007000 288.806084 0.300000 0.000000 0.489028 0.094907 -0.200294 0.016465
5676 0 1000 0 |0| 68 0 19735 0 32952 0 0 89.970000 57.077552 498.058000 288.900066 0.300000 0.000000 0.489850 0.092927 -0.200159 0.016457
